"predictor","agg","prop_same_sign_shannon","prop_same_sign_turnover","prop_same_sign_richness","n_sites_shannon","mean_diff_shannon","median_diff_shannon","n_sites_turnover","mean_diff_turnover","median_diff_turnover","n_sites_richness","mean_diff_richness","median_diff_richness"
"B1_glcm_homogeneity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.17247114010737,-4.17247114010737,2,-3.33866764705882,-3.33866764705882,1,-2.3485,-2.3485
"B2_CV","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.56397114010737,-1.56397114010737,2,-3.52131764705882,-3.52131764705882,1,-1.3402,-1.3402
"B2_CV","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.34727114010737,-1.34727114010737,2,-3.28191764705883,-3.28191764705883,1,-1.4184,-1.4184
"B2_CV","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-0.56377114010737,-0.56377114010737,2,-2.50891764705883,-2.50891764705883,1,-0.327,-0.327
"B2_RaoQ_w3","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.32357114010737,-5.32357114010737,2,-4.65346764705883,-4.65346764705883,1,-0.5179,-0.5179
"B2_RaoQ_w3","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.51087114010737,-6.51087114010737,2,-5.75451764705882,-5.75451764705882,1,-1.1116,-1.1116
"B2_RaoQ_w3","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.19137114010737,-7.19137114010737,2,-6.27716764705883,-6.27716764705883,1,-1.4225,-1.4225
"B2_RaoQ_w5","agg1",0.333333333333333,0.333333333333333,0,1,1.38136749412149,1.38136749412149,1,-1.83803529411765,-1.83803529411765,0,NA,NA
"B2_RaoQ_w5","agg2",0.666666666666667,0,0.333333333333333,2,6.38996635963102,6.38996635963102,0,NA,NA,1,-3.3481,-3.3481
"B2_RaoQ_w5","agg4",0.666666666666667,0,0.333333333333333,2,18.599716359631,18.599716359631,0,NA,NA,1,11.362,11.362
"B2_RaoQ_w7","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.55927114010737,-6.55927114010737,2,-5.82536764705882,-5.82536764705882,1,-1.155,-1.155
"B2_RaoQ_w7","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.37867114010737,-6.37867114010737,2,-5.71396764705882,-5.71396764705882,1,-1.1157,-1.1157
"B2_RaoQ_w7","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.76597114010737,-4.76597114010737,2,-4.49326764705883,-4.49326764705883,1,-0.8264,-0.8264
"B2_RaoQ_w9","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.36407114010737,-5.36407114010737,2,-5.01726764705883,-5.01726764705883,1,-0.5407,-0.5407
"B2_RaoQ_w9","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.12117114010737,-4.12117114010737,2,-4.03681764705883,-4.03681764705883,1,0.1399,0.1399
"B2_RaoQ_w9","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.12217114010737,-2.12217114010737,2,-2.23916764705883,-2.23916764705883,1,1.1072,1.1072
"B2_glcm_ASM","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.08647114010737,-7.08647114010737,2,-5.67586764705883,-5.67586764705883,1,-0.2856,-0.2856
"B2_glcm_ASM","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.08757114010737,-7.08757114010737,2,-5.69526764705882,-5.69526764705882,1,-0.0118,-0.0118
"B2_glcm_ASM","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.02977114010737,-5.02977114010737,2,-4.12601764705883,-4.12601764705883,1,0.4872,0.4872
"B2_glcm_contrast","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.14437114010737,-3.14437114010737,2,-1.88506764705882,-1.88506764705882,1,1.0019,1.0019
"B2_glcm_contrast","agg2",0.666666666666667,0,0.333333333333333,2,5.80246635963103,5.80246635963103,0,NA,NA,1,-0.799600000000001,-0.799600000000001
"B2_glcm_contrast","agg4",0.666666666666667,0,0.333333333333333,2,20.374266359631,20.374266359631,0,NA,NA,1,15.0451,15.0451
"B2_glcm_dissimilarity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.84317114010737,-7.84317114010737,2,-6.03461764705882,-6.03461764705882,1,-2.9683,-2.9683
"B2_glcm_dissimilarity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.95777114010737,-5.95777114010737,2,-4.66056764705882,-4.66056764705882,1,-1.4916,-1.4916
"B2_glcm_dissimilarity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.14697114010737,-2.14697114010737,2,-2.03996764705883,-2.03996764705883,1,-0.38,-0.38
"B2_glcm_entropy","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.40167114010737,-5.40167114010737,2,-4.31301764705882,-4.31301764705882,1,0.246,0.246
"B2_glcm_entropy","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.77667114010737,-6.77667114010737,2,-5.46631764705883,-5.46631764705883,1,-0.0739000000000001,-0.0739000000000001
"B2_glcm_entropy","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.99257114010737,-5.99257114010737,2,-4.87876764705882,-4.87876764705882,1,0.0573999999999999,0.0573999999999999
"B2_glcm_homogeneity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-8.29017114010737,-8.29017114010737,2,-6.55456764705882,-6.55456764705882,1,-3.8271,-3.8271
"B2_glcm_homogeneity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.78427114010737,-7.78427114010737,2,-6.08801764705882,-6.08801764705882,1,-2.7371,-2.7371
"B2_glcm_homogeneity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.62037114010737,-4.62037114010737,2,-4.13391764705882,-4.13391764705882,1,-2.1749,-2.1749
"B3_CV","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.09697114010737,-2.09697114010737,2,-4.05901764705883,-4.05901764705883,1,-2.2023,-2.2023
"B3_CV","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.97137114010737,-1.97137114010737,2,-3.77471764705883,-3.77471764705883,1,-2.4031,-2.4031
"B3_CV","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.48017114010737,-1.48017114010737,2,-3.30156764705883,-3.30156764705883,1,-1.5706,-1.5706
"B3_RaoQ_w3","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.11367114010737,-3.11367114010737,2,-2.84006764705883,-2.84006764705883,1,0.3473,0.3473
"B3_RaoQ_w3","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.13057114010737,-4.13057114010737,2,-3.83206764705882,-3.83206764705882,1,-0.3376,-0.3376
"B3_RaoQ_w3","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.99147114010737,-4.99147114010737,2,-4.53966764705882,-4.53966764705882,1,-0.4941,-0.4941
"B3_RaoQ_w5","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.08727114010737,-4.08727114010737,2,-3.79576764705883,-3.79576764705883,1,-0.3578,-0.3578
"B3_RaoQ_w5","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.69547114010737,-4.69547114010737,2,-4.36576764705883,-4.36576764705883,1,-0.6006,-0.6006
"B3_RaoQ_w5","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.75487114010737,-4.75487114010737,2,-4.33711764705882,-4.33711764705882,1,-0.3767,-0.3767
"B3_RaoQ_w7","agg1",0.333333333333333,0.333333333333333,0,1,2.90826749412149,2.90826749412149,1,-0.57553529411765,-0.57553529411765,0,NA,NA
"B3_RaoQ_w7","agg2",0.666666666666667,0,0.333333333333333,2,6.55411635963103,6.55411635963103,0,NA,NA,1,-3.4584,-3.4584
"B3_RaoQ_w7","agg4",0.666666666666667,0,0.333333333333333,2,18.402966359631,18.402966359631,0,NA,NA,1,3.9611,3.9611
"B3_RaoQ_w9","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.46717114010737,-4.46717114010737,2,-4.17836764705882,-4.17836764705882,1,-0.5118,-0.5118
"B3_RaoQ_w9","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.54347114010737,-4.54347114010737,2,-4.22696764705882,-4.22696764705882,1,-0.3637,-0.3637
"B3_RaoQ_w9","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.91457114010737,-3.91457114010737,2,-3.50951764705882,-3.50951764705882,1,0.2172,0.2172
"B3_glcm_ASM","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.60407114010737,-7.60407114010737,2,-6.01726764705882,-6.01726764705882,1,-0.4443,-0.4443
"B3_glcm_ASM","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.89107114010737,-6.89107114010737,2,-5.49901764705882,-5.49901764705882,1,-0.0833999999999997,-0.0833999999999997
"B3_glcm_ASM","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.55067114010737,-4.55067114010737,2,-3.70816764705883,-3.70816764705883,1,0.436,0.436
"B3_glcm_contrast","agg1",1,0.333333333333333,0.333333333333333,3,1.30892052638489,1.19456522514056,1,-0.4632,-0.4632,1,-4.5113,-4.5113
"B3_glcm_contrast","agg2",0.666666666666667,0,0.333333333333333,2,10.059816359631,10.059816359631,0,NA,NA,1,2.9803,2.9803
"B3_glcm_contrast","agg4",0.666666666666667,0,0.333333333333333,2,21.626066359631,21.626066359631,0,NA,NA,1,14.918,14.918
"B3_glcm_dissimilarity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-4.65127114010737,-4.65127114010737,2,-3.57781764705883,-3.57781764705883,1,0.6374,0.6374
"B3_glcm_dissimilarity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.76527114010737,-5.76527114010737,2,-4.41201764705882,-4.41201764705882,1,0.6651,0.6651
"B3_glcm_dissimilarity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.20827114010737,-5.20827114010737,2,-3.81606764705882,-3.81606764705882,1,1.2067,1.2067
"B3_glcm_entropy","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.87617114010737,-6.87617114010737,2,-5.43186764705882,-5.43186764705882,1,-0.3001,-0.3001
"B3_glcm_entropy","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.11657114010737,-7.11657114010737,2,-5.68526764705882,-5.68526764705882,1,-0.2509,-0.2509
"B3_glcm_entropy","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.46117114010737,-5.46117114010737,2,-4.43336764705882,-4.43336764705882,1,0.1492,0.1492
"B3_glcm_homogeneity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-7.55077114010737,-7.55077114010737,2,-5.95651764705883,-5.95651764705883,1,-0.0228000000000002,-0.0228000000000002
"B3_glcm_homogeneity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-6.07247114010737,-6.07247114010737,2,-4.83871764705883,-4.83871764705883,1,0.5761,0.5761
"B3_glcm_homogeneity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.10047114010737,-3.10047114010737,2,-2.61016764705882,-2.61016764705882,1,1.0541,1.0541
"B4_CV","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.26457114010737,-2.26457114010737,2,-4.20506764705882,-4.20506764705882,1,-2.6412,-2.6412
"B4_CV","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.92617114010737,-1.92617114010737,2,-3.67906764705883,-3.67906764705883,1,-2.4708,-2.4708
"B4_CV","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-1.36437114010737,-1.36437114010737,2,-3.00451764705883,-3.00451764705883,1,-1.5277,-1.5277
"B4_RaoQ_w3","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.54907114010737,-2.54907114010737,2,-3.22971764705883,-3.22971764705883,1,-0.3117,-0.3117
"B4_RaoQ_w3","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.60537114010737,-2.60537114010737,2,-3.39786764705882,-3.39786764705882,1,-0.3056,-0.3056
"B4_RaoQ_w3","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.15487114010737,-2.15487114010737,2,-2.74276764705883,-2.74276764705883,1,1.1943,1.1943
"B4_RaoQ_w5","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.60097114010737,-3.60097114010737,2,-4.21761764705882,-4.21761764705882,1,-1.6276,-1.6276
"B4_RaoQ_w5","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.53157114010737,-3.53157114010737,2,-4.04371764705883,-4.04371764705883,1,-1.5124,-1.5124
"B4_RaoQ_w5","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.13817114010737,-3.13817114010737,2,-3.45196764705882,-3.45196764705882,1,-0.3489,-0.3489
"B4_RaoQ_w7","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.78947114010737,-3.78947114010737,2,-4.37956764705882,-4.37956764705882,1,-2.0222,-2.0222
"B4_RaoQ_w7","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-3.36597114010737,-3.36597114010737,2,-3.81676764705883,-3.81676764705883,1,-1.4878,-1.4878
"B4_RaoQ_w7","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-2.85827114010737,-2.85827114010737,2,-3.29366764705883,-3.29366764705883,1,-0.1462,-0.1462
"B4_RaoQ_w9","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,0.13612885989263,0.13612885989263,2,-0.869567647058825,-0.869567647058825,1,1.4707,1.4707
"B4_RaoQ_w9","agg2",0.666666666666667,0,0.333333333333333,2,3.84226635963102,3.84226635963102,0,NA,NA,1,-4.1434,-4.1434
"B4_RaoQ_w9","agg4",0.666666666666667,0,0.333333333333333,2,13.543166359631,13.543166359631,0,NA,NA,1,3.2325,3.2325
"B4_glcm_ASM","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-12.4302711401074,-12.4302711401074,2,-9.11346764705883,-9.11346764705883,1,-1.4527,-1.4527
"B4_glcm_ASM","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-9.22277114010737,-9.22277114010737,2,-7.38786764705883,-7.38786764705883,1,-0.7309,-0.7309
"B4_glcm_ASM","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.15987114010737,-5.15987114010737,2,-4.98431764705883,-4.98431764705883,1,0.0349999999999999,0.0349999999999999
"B4_glcm_contrast","agg1",0.666666666666667,0.666666666666667,0,2,-0.0688018229929401,-0.0688018229929401,2,-1.07361764705883,-1.07361764705883,0,NA,NA
"B4_glcm_contrast","agg2",0.666666666666667,0,0.333333333333333,2,6.53571635963103,6.53571635963103,0,NA,NA,1,0.0204000000000004,0.0204000000000004
"B4_glcm_contrast","agg4",0.666666666666667,0,0.333333333333333,2,17.900766359631,17.900766359631,0,NA,NA,1,12.8621,12.8621
"B4_glcm_dissimilarity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-11.5441711401074,-11.5441711401074,2,-8.09536764705883,-8.09536764705883,1,-1.1205,-1.1205
"B4_glcm_dissimilarity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-9.76887114010737,-9.76887114010737,2,-7.28321764705882,-7.28321764705882,1,-0.4231,-0.4231
"B4_glcm_dissimilarity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.88407114010737,-5.88407114010737,2,-4.85101764705882,-4.85101764705882,1,0.6074,0.6074
"B4_glcm_entropy","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-12.2934711401074,-12.2934711401074,2,-8.88271764705883,-8.88271764705883,1,-1.4869,-1.4869
"B4_glcm_entropy","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-10.0963711401074,-10.0963711401074,2,-7.85846764705883,-7.85846764705883,1,-0.9241,-0.9241
"B4_glcm_entropy","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-5.83977114010737,-5.83977114010737,2,-5.44431764705883,-5.44431764705883,1,-0.388,-0.388
"B4_glcm_homogeneity","agg1",0.333333333333333,0.666666666666667,0.333333333333333,1,-11.1014711401074,-11.1014711401074,2,-7.75881764705883,-7.75881764705883,1,-1.478,-1.478
"B4_glcm_homogeneity","agg2",0.333333333333333,0.666666666666667,0.333333333333333,1,-11.4468711401074,-11.4468711401074,2,-8.41391764705882,-8.41391764705882,1,-1.6129,-1.6129
"B4_glcm_homogeneity","agg4",0.333333333333333,0.666666666666667,0.333333333333333,1,-10.7544711401074,-10.7544711401074,2,-8.19086764705883,-8.19086764705883,1,-1.1958,-1.1958
"SSD","agg1",0.333333333333333,0.333333333333333,0,1,-0.16983250587851,-0.16983250587851,1,0.31366470588235,0.31366470588235,0,NA,NA
"SSD","agg2",0.333333333333333,0.333333333333333,0,1,-0.16863250587851,-0.16863250587851,1,0.31266470588235,0.31266470588235,0,NA,NA
"SSD","agg4",0.333333333333333,0.333333333333333,0,1,-0.16533250587851,-0.16533250587851,1,0.31106470588235,0.31106470588235,0,NA,NA
